gene_id,ref_gene_name_x,Chromosome,Start,End,C9,I9,C11,I11,C16,I16
MSTRG.3368,Map3k11,chr1,221042235,221056420,12.087203,15.225056,14.764685,14.230352,15.359832,17.854465
MSTRG.3369,LOC102546344,chr1,221048141,221049236,0.126893,0.110913,0.289339,0.161379,0,0.531671
MSTRG.337,LOC108349508,chr1,34811717,34826961,0,0,0.025957,0,0,0.029113
MSTRG.3370,Kcnk7,chr1,221056477,221060607,0.094537,0.042194,0,0.056534,0.044248,0.129025
MSTRG.3371,Ehbp1l1,chr1,221061878,221084423,4.05474,4.891108,3.947254,5.436717,3.558177,4.533389
MSTRG.3372,,chr1,221135561,221135784,0,0,0,0,0,0
MSTRG.3373,Ltbp3,chr1,221099155,221116096,13.51498,22.557203,13.808045,14.693729,17.190579,18.508953
MSTRG.3374,Scyl1,chr1,221115992,221129668,58.458872,69.708946,59.240667,62.068573,51.827931,56.41656
MSTRG.3375,Tigd3,chr1,221248546,221252284,0.509014,0.580792,1.108443,0.944895,0.578153,1.097191
MSTRG.3376,,chr1,221151768,221158812,173.702976,318.08654,167.584713,2.00101,0,0
MSTRG.3377,,chr1,221151768,221158812,152.459144,55.465899,27.186979,154.99843,244.651408,223.366766
MSTRG.3378,,chr1,221182361,221204725,23.316622,19.519105,22.344267,32.918384,6.765302,12.293122
MSTRG.3379,,chr1,221184984,221196609,0.00261,0.00042,0.001994,0.002534,0.000159,0.002099
MSTRG.338,Adamts16,chr1,35067268,35200530,0.047822,0.058525,0.070422,0.222084,0.114437,0.133922
MSTRG.3380,Frmd8,chr1,221213312,221233967,11.33994,13.154998,13.110601,16.45179,12.945252,14.306846
MSTRG.3381,Slc25a45,chr1,221236817,221244564,0.806461,0.943994,1.700139,1.457031,0.831765,0.648701
MSTRG.3382,Dpf2,chr1,221253764,221269043,51.980449,64.363569,56.813702,63.436575,51.878069,52.233486
MSTRG.3383,Cdc42ep2,chr1,221272349,221281252,1.739032,1.562056,1.524216,3.049858,2.209859,2.595542
MSTRG.3384,,chr1,221290471,221290746,0,0,0,0,0,0
MSTRG.3385,Slc22a20,chr1,221327608,221344367,0,0,0,0,0,0.031201
MSTRG.3386,Pola2,chr1,221297417,221321601,0.754968,0.622625,0.486255,0.959737,1.02397,1.296059
MSTRG.3387,Capn1,chr1,221346081,221370965,24.194349,27.393404,21.258498,22.880723,20.384114,21.418956
MSTRG.3388,LOC108349685,chr1,221370803,221402616,0.133786,0.359835,0.381931,0.319537,0.188327,0.744062
MSTRG.3389,Syvn1,chr1,221409281,221416229,67.851025,107.537395,91.049595,87.598683,84.239396,85.206794
MSTRG.339,LOC108349457,chr1,35481782,35488971,2.767767,3.231387,1.049019,1.020362,0.849437,0.918456
MSTRG.3390,Znhit2,chr1,221424383,221425664,13.427129,14.446253,16.043499,14.701699,14.621698,13.22999
MSTRG.3391,Mrpl49,chr1,221417336,221420115,31.903246,30.293283,32.26231,35.96611,30.361559,31.617086
MSTRG.3392,Fau,chr1,221420312,221421827,503.78075,535.491478,401.546664,491.284855,404.496253,403.382344
MSTRG.3393,Mir6315,chr1,221426017,221441687,16.423792,21.297178,18.181473,17.865445,21.112163,22.133537
MSTRG.3394,Naaladl1,chr1,221470675,221484222,0.270539,0.369905,0.086876,0.168337,0.359463,0.470931
MSTRG.3395,Sac3d1,chr1,221484210,221486669,8.837596,11.855357,10.322709,12.106731,11.029642,12.825631
MSTRG.3396,Snx15,chr1,221487058,221496200,19.631943,23.507833,26.766302,26.886906,19.60577,20.873341
MSTRG.3397,Tmem262,chr1,221443477,221445043,0.125153,0.182247,0.103101,0.136507,0.055415,0.028369
MSTRG.3398,Zfpl1,chr1,221444588,221448555,27.794298,34.645376,34.392777,34.35604,19.432903,21.981017
MSTRG.3399,Cdca5,chr1,221448661,221462235,0.730889,0.254299,0.348159,0.68694,0.398188,0.832954
MSTRG.34,Zc3h12d,chr1,1937620,1972919,0.057258,0.109003,0.120774,0.122999,0.090006,0.024794
MSTRG.340,LOC108349458,chr1,35552202,35565633,0,0,0,0,0,0
MSTRG.3400,Arl2,chr1,221504150,221516191,29.604837,35.062771,34.554329,35.443892,21.458658,22.426793
MSTRG.3401,Batf2,chr1,221538006,221597297,13.54827,11.824355,20.753676,21.977439,1.627538,0.671601
MSTRG.3402,Ppp2r5b,chr1,221597294,221605467,46.606584,61.660981,61.612741,63.328313,33.703249,39.363121
MSTRG.3403,Ehd1,chr1,221644867,221667242,13.551,16.298405,16.398878,17.326181,17.570133,16.70882
MSTRG.3404,Atg2a,chr1,221612584,221632291,13.073295,19.644345,14.326556,16.725752,13.774127,14.838269
MSTRG.3405,Mir192,chr1,221633336,221639225,0.023363,0.054216,0.125633,0.138943,0.026964,0.037254
MSTRG.3406,Cdc42bpg,chr1,221673334,221693518,13.684981,22.648067,14.095481,15.027915,16.954387,20.718138
MSTRG.3407,Men1,chr1,221704394,221710343,25.616446,34.396935,29.662622,32.073219,25.011714,28.034432
MSTRG.3408,Pygm,chr1,221756325,221771142,0.280819,0.237814,0.572704,0.527417,0.611197,0.52364
MSTRG.3409,Rasgrp2,chr1,221771238,221788765,0.119048,0,0.293749,0.288615,0.175722,0.110434
MSTRG.341,Ice1,chr1,35280481,35322769,11.063336,14.058081,10.130403,12.316712,12.295927,14.088213
MSTRG.3410,Map4k2,chr1,221710622,221726274,11.863715,17.097803,10.916524,11.395724,9.448236,12.655869
MSTRG.3411,LOC108349687,chr1,221725777,221735365,0.431697,0.233821,0.31116,0.234624,0.149851,0.242165
MSTRG.3412,Sf1,chr1,221732626,221749216,54.348946,79.622224,77.608479,73.158323,54.450937,65.106171
MSTRG.3413,Slc22a12,chr1,221910787,221919277,0,0,0,0,0,0
MSTRG.3414,Rps6ka4,chr1,222087328,222098284,22.497881,29.484875,22.6339,23.718397,24.297056,27.821199
MSTRG.3415,,chr1,222142454,222142910,7.594973,10.43068,8.134735,7.006306,7.221786,5.338063
MSTRG.3416,Nrxn2,chr1,221792191,221908047,0.081301,0.152119,0.139552,0.203929,0.282342,0.343113
MSTRG.3417,Ccdc88b,chr1,222102436,222118485,0.500595,0.443134,0.399507,0.42245,0.226255,0.188117
MSTRG.3418,Gpr137,chr1,222194266,222197252,9.970719,11.164595,10.191449,11.115315,4.874158,6.015436
MSTRG.3419,Kcnk4,chr1,222179451,222192139,0.023102,0.125275,0.032975,0.107507,0.268796,0.084961
MSTRG.342,,chr1,35871555,35871827,1.647854,2.9878,1.872527,1.795104,1.387269,1.7429
MSTRG.3420,Prdx5,chr1,222164462,222167447,102.860876,98.691217,120.291563,131.605309,102.471293,99.629801
MSTRG.3421,Trmt112,chr1,222167927,222168780,93.076128,101.871064,93.372129,97.226175,72.522115,69.543133
MSTRG.3422,Esrra,chr1,222168729,222178842,11.962184,14.335078,15.089653,16.706406,13.611546,14.59886
MSTRG.3423,Bad,chr1,222198185,222207459,20.085537,22.830495,24.218363,24.624736,19.06715,18.866026
MSTRG.3424,Plcb3,chr1,222207887,222224993,8.90841,14.917448,10.449685,12.644715,9.655431,11.557058
MSTRG.3425,,chr1,222228668,222229523,4.321979,5.239482,3.807777,3.724701,3.19336,3.637921
MSTRG.3426,Ppp1r14b,chr1,222229835,222231945,170.055649,189.00882,196.066162,196.832001,165.168304,176.088837
MSTRG.3427,Fkbp2,chr1,222232349,222235113,180.185454,194.57584,172.925207,177.93336,93.65003,88.766957
MSTRG.3428,Vegfb,chr1,222237000,222242786,55.151482,74.837002,65.228613,63.773156,75.149706,85.693999
MSTRG.3429,Dnajc4,chr1,222242884,222247115,11.931637,14.742798,14.825799,14.273378,7.995786,8.757929
MSTRG.343,,chr1,35567431,35580993,1.745361,2.834822,0.805551,0.985198,1.224986,0.577482
MSTRG.3430,Stip1,chr1,222274133,222293139,71.067619,77.667793,92.062943,97.502991,58.992821,57.661861
MSTRG.3431,Nudt22,chr1,222247500,222251053,10.413775,11.041529,12.973891,14.057757,8.001853,10.041978
MSTRG.3432,Trpt1,chr1,222250995,222255994,3.208451,4.501568,4.663679,4.430583,2.094164,2.863507
MSTRG.3433,Fermt3,chr1,222254183,222272775,4.782609,4.418769,4.760933,4.6498,2.046753,2.200687
MSTRG.3434,Cox8a,chr1,222466575,222468896,514.243225,513.923645,567.815796,562.565186,474.606323,452.105133
MSTRG.3435,Naa40,chr1,222478021,222495382,4.665303,5.316933,4.59785,5.470901,4.883053,5.848189
MSTRG.3436,LOC102551606,chr1,222482952,222485422,9.288189,9.816911,9.113404,9.982631,6.320447,6.53061
MSTRG.3437,Macrod1,chr1,222310916,222451485,12.373647,15.690606,13.260532,13.641898,16.943958,19.920984
MSTRG.3438,Flrt1,chr1,222340481,222417915,0.251179,0.322932,0.2155,0.235624,0.286864,0.412934
MSTRG.3439,LOC108349688,chr1,222431735,222438058,0.030234,0.077521,0.02937,0.038082,0.013328,0.037518
MSTRG.344,LOC108349456,chr1,35606843,35618575,0.222998,0.164447,0,0,0.103512,0.06677
MSTRG.3440,Otub1,chr1,222451674,222459952,29.48189,38.301472,37.830418,38.623791,28.703856,31.641565
MSTRG.3441,Rcor2,chr1,222513970,222525356,1.143778,1.559657,1.441599,1.629409,1.907448,2.171357
MSTRG.3442,Mark2,chr1,222525547,222590727,20.011616,27.129225,21.114028,23.275421,26.189817,30.32768
MSTRG.3443,LOC686151,chr1,222809806,222811475,0.136369,0.284497,0.285741,0.395321,0.516899,0.32352
MSTRG.3444,Pla2g16,chr1,222844238,222877180,3.911755,3.021486,2.821397,3.02736,1.653691,2.244157
MSTRG.3445,Hrasls5,chr1,222907159,222937643,0.033219,0,0,0.055364,0,0.26577
MSTRG.3446,Lgals12,chr1,222891626,222903728,0,0.019116,0,0,0,0
MSTRG.3447,Slc22a24,chr1,222969899,223522893,0,0,0.011307,0.045744,0,0
MSTRG.3448,,chr1,222979953,222982840,2.776316,3.319414,4.010935,3.517985,1.702399,1.907895
MSTRG.3449,Sirpb2,chr1,223214091,223264272,0,0,0,0,0.008712,0.013777
MSTRG.345,LOC679881,chr1,35867983,35870212,0.840072,0.88387,0.649281,0.533644,1.373432,1.112877
MSTRG.3450,LOC690183,chr1,223548728,223550015,3.082755,3.375448,3.31412,3.727703,3.572659,4.037973
MSTRG.3451,RGD1308106,chr1,222606302,222628839,3.784038,5.517249,5.033408,5.523743,5.345999,6.343425
MSTRG.3452,RGD1560108,chr1,222669642,222677372,5.859361,7.411833,4.844771,5.963458,7.036786,6.908862
MSTRG.3453,LOC102551693,chr1,222677359,222746085,181.981105,206.922178,165.0353,171.522322,198.48329,193.854857
MSTRG.3454,Atl3,chr1,222746023,222792315,11.451682,12.337151,11.084967,13.095743,12.534923,14.00281
MSTRG.3455,,chr1,224319265,224319521,0,0,0,0,0,0
MSTRG.3456,,chr1,223651693,223652049,1.618424,2.60938,1.733649,2.253307,2.170305,1.905883
MSTRG.3457,,chr1,223641013,223644325,2.449777,3.414634,0.998234,1.715676,3.263226,3.183222
MSTRG.3458,,chr1,223642325,223645049,4.532775,5.771028,1.919334,3.547998,5.245023,4.864161
MSTRG.3459,,chr1,223634952,223639004,4.856526,4.95085,2.992842,5.230102,4.412721,8.118268
MSTRG.346,,chr1,35870082,35871042,4.103836,4.801091,2.796009,4.984759,3.441955,3.544617
MSTRG.3460,,chr1,223635234,223639004,3.649732,5.836887,3.986794,1.957013,7.126967,3.599797
MSTRG.3461,,chr1,223743009,223744044,0.241123,0.154721,0.247988,0.318318,0.282492,0.310607
MSTRG.3462,UST4r,chr1,224319927,224392247,0.015943,0.002482,0.000859,0,0,0
MSTRG.3463,Slc22a25,chr1,224596886,224698512,0,0,0,0,0,0
MSTRG.3464,Ust5r,chr1,224399727,224533994,0.020058,0.012664,0,0,0,0.019721
MSTRG.3465,,chr1,224498741,224515354,0,0,0,0,0,0
MSTRG.3466,Slc22a8,chr1,224782615,224818482,0.004809,0.004831,0,0.002282,0,0.001361
MSTRG.3467,Chrm1,chr1,224869087,224885101,0.027946,0.031049,0.009015,0.010032,0.008059,0
MSTRG.3468,LOC102550957,chr1,224819631,224828153,0,0,0.219782,0,0,0.020948
MSTRG.3469,Slc22a6,chr1,224824809,224833284,0,0,0,0,0,0
MSTRG.347,LOC108349392,chr1,35923751,35940619,3.777253,5.517607,3.264656,2.95883,6.700849,7.411608
MSTRG.3470,,chr1,224928836,224930951,1.625621,1.751988,1.509189,1.705649,2.268158,2.02352
MSTRG.3471,Slc3a2,chr1,224906566,224921029,268.097731,294.017601,282.323259,277.300827,258.775681,261.10807
MSTRG.3472,LOC100912041,chr1,224921197,224924589,55.479271,65.096624,64.448797,68.017672,34.330118,38.431877
MSTRG.3473,Polr2g,chr1,224991250,224998355,41.922442,40.377515,46.215037,47.233538,40.381222,40.898657
MSTRG.3474,Zbtb3,chr1,224998092,225002951,0.812194,0.958217,0.813525,1.084396,0.379713,0.767093
MSTRG.3475,Ttc9c,chr1,225003859,225014867,29.239687,35.924691,32.415773,35.238,32.558039,31.366815
MSTRG.3476,Uqcc3,chr1,225076301,225077079,34.092739,36.477036,36.001339,37.582539,24.823822,19.16116
MSTRG.3477,Ubxn1,chr1,225067953,225071944,78.574355,87.163275,101.916212,100.694686,60.173219,59.872484
MSTRG.3478,Nxf1,chr1,224933906,224970728,65.610079,79.344731,72.825745,73.501912,61.682819,66.942182
MSTRG.3479,Tmem223,chr1,224970807,224972168,76.001228,79.960197,68.238762,70.683296,70.284523,65.572517
MSTRG.348,Med10,chr1,36107249,36118887,40.466614,44.418503,46.78301,51.649323,31.736765,31.522104
MSTRG.3480,Taf6l,chr1,224972218,224986819,14.406663,14.103374,15.155118,15.986163,14.307835,11.655529
MSTRG.3481,Lbhd1,chr1,225080183,225087291,17.87509,20.959684,22.050661,23.726954,10.274628,10.49048
MSTRG.3482,Hnrnpul2,chr1,225015722,225033862,26.488235,36.266595,27.871286,31.996465,24.593468,26.725181
MSTRG.3483,Gng3,chr1,225033921,225035687,3.924287,4.734761,4.755758,4.037608,2.273196,1.45998
MSTRG.3484,Bscl2,chr1,225034046,225046247,63.456424,71.214257,64.815889,66.545089,55.539491,50.926085
MSTRG.3485,Lrrn4cl,chr1,225046248,225050963,0.279655,0.347885,0.252737,0.347984,0.119638,0.165964
MSTRG.3486,LOC102551607,chr1,225091229,225092429,0.350384,0.141393,0.050344,0.075801,0.147573,0.305937
MSTRG.3487,Ganab,chr1,225091594,225119412,92.071053,116.627706,78.906328,83.362526,91.60731,93.687617
MSTRG.3488,B3gat3,chr1,225120061,225126939,80.022897,95.422929,91.817135,94.007578,78.561021,79.280252
MSTRG.3489,Rom1,chr1,225126732,225128740,2.26164,2.338097,2.526736,3.12715,2.126519,2.504252
MSTRG.349,,chr1,36152506,36160262,0,0,0,0,0,0
MSTRG.3490,Eml3,chr1,225128990,225149762,29.30402,33.63056,30.783082,33.40356,27.670248,31.594926
MSTRG.3491,Eef1g,chr1,225151462,225173997,291.564007,301.938978,333.865557,361.167662,407.716299,360.494961
MSTRG.3492,,chr1,225157595,225163118,1.253748,2.107536,1.579499,1.485198,1.156973,0.979704
MSTRG.3493,,chr1,225690756,225693631,0,0,0,0,0,0
MSTRG.3494,,chr1,225804213,225805143,0.903424,1.515432,1.463753,1.258159,1.681248,1.800451
MSTRG.3495,RGD1566289,chr1,225470386,225583604,0,0,0,0,0.167204,0
MSTRG.3496,,chr1,225591848,225601716,0,0,0,0,0,0
MSTRG.3497,Scgb2a2,chr1,225899313,225902676,0,0.044616,0,0,0,0
MSTRG.3498,Scgb2a1,chr1,225825419,225830374,0,0,0,0,0,0
MSTRG.3499,Ahnak,chr1,225184883,225429638,5.780578,3.53995,3.235389,4.36731,9.552263,12.636959
MSTRG.35,Tab2,chr1,1994445,2073881,13.130549,16.674889,8.223392,8.597079,12.346051,22.981014
MSTRG.350,Ube2ql1,chr1,36185916,36226276,16.853502,22.199509,18.865551,20.039446,21.434641,21.445845
MSTRG.3500,LOC108349690,chr1,225242712,225243729,0,0,0,0,0,0
MSTRG.3501,Scgb1a1,chr1,225279698,225283246,0.489238,0,0,0,0,0
MSTRG.3502,Asrgl1,chr1,225304568,225329832,20.209271,21.804226,20.445276,21.987723,12.786883,12.595522
MSTRG.3503,,chr1,225456875,225460005,0,0,0,0,0,0
MSTRG.3504,Fads1,chr1,226234034,226249118,36.766123,48.61551,31.562189,31.798081,51.226054,52.949984
MSTRG.3505,Fen1,chr1,226251516,226256160,12.589552,14.526093,14.274662,13.702136,7.833295,8.356866
MSTRG.3506,Tmem258,chr1,226256142,226260006,223.068253,236.111984,192.802536,172.999619,128.545486,113.057671
MSTRG.3507,Fads2,chr1,225906582,226152568,59.187495,74.344005,45.816343,51.282848,66.23176,66.747229
MSTRG.3508,Incenp,chr1,225923448,225953384,1.98483,2.94884,1.603918,2.605276,1.759627,1.876539
MSTRG.3509,LOC102552566,chr1,225959977,226026713,0.098528,0.158887,0.030702,0.095071,0.090347,0.230278
MSTRG.351,,chr1,36361171,36361389,2.828417,2.158638,1.517464,0.325769,0.797525,0.435779
MSTRG.3510,Fth1,chr1,226009605,226034576,1123.793762,1364.219623,1732.942352,1595.425418,3043.153696,2784.534684
MSTRG.3511,Best1,chr1,226033146,226049893,0.423478,0.396773,0.408557,0.359503,0.066754,0.353982
MSTRG.3512,,chr1,226041558,226044143,2.567696,2.938878,2.820114,2.871693,0.762207,1.530145
MSTRG.3513,Rab3il1,chr1,226077182,226084830,2.506655,2.324507,2.149028,3.180709,1.93543,1.784646
MSTRG.3514,Fads3,chr1,226088698,226114272,9.357284,12.164921,10.806389,10.41344,12.461191,13.234545
MSTRG.3515,LOC102552972,chr1,226360996,226373571,0,0.940745,1.598428,0,0,0.231684
MSTRG.3516,LOC108349691,chr1,226361265,226361814,2.339136,2.451095,2.616797,2.638852,2.207459,2.56836
MSTRG.3517,Dagla,chr1,226297013,226353712,5.380967,8.601848,5.517087,5.602042,8.463063,9.253655
MSTRG.3518,Myrf,chr1,226260558,226292650,11.181853,18.163469,14.441373,15.457684,19.908247,21.286597
MSTRG.3519,Tmem216,chr1,226599993,226606417,12.035185,14.536232,12.908358,9.501587,4.147554,7.616478
MSTRG.352,Srd5a1,chr1,36320443,36354696,5.001338,5.993877,3.659557,4.644183,6.013598,5.8824
MSTRG.3520,LOC108349692,chr1,226426922,226428840,0,0,0,0,0,0
MSTRG.3521,Syt7,chr1,226430768,226498008,98.887489,120.427718,86.191621,96.573725,188.265134,220.592695
MSTRG.3522,Lrrc10b,chr1,226500692,226501920,8.799659,11.568683,9.985652,9.680326,24.053251,26.705648
MSTRG.3523,Ppp1r32,chr1,226518405,226527903,0,0.165279,0.121847,0.134981,0,0.153514
MSTRG.3524,Sdhaf2,chr1,226543671,226572414,30.376795,33.163791,28.607034,28.411767,26.969641,29.764581
MSTRG.3525,Cpsf7,chr1,226572399,226596185,32.286184,37.960102,27.727511,30.312431,28.337373,36.670381
MSTRG.3526,LOC103691286,chr1,226596035,226599720,1.741057,2.000888,2.057752,1.816344,0.906085,1.06661
MSTRG.3527,Vps37c,chr1,226742267,226774109,10.802265,13.709873,14.50867,12.964047,8.666248,9.967774
MSTRG.3528,Cd5,chr1,226770912,226791861,0.302839,0.251721,0.33748,0.244565,0.099738,0.058492
MSTRG.3529,Cyb561a3,chr1,226620933,226642246,9.750858,10.772805,11.699027,12.848984,10.346105,9.948981
MSTRG.353,Nsun2,chr1,36295650,36319906,22.630936,27.62669,23.777756,25.918843,22.777151,21.232112
MSTRG.3530,Tmem138,chr1,226623861,226630911,3.672193,3.2092,3.176221,3.687321,2.940392,2.411467
MSTRG.3531,Tkfc,chr1,226642901,226657698,7.69863,9.091632,6.956565,6.489148,6.065292,4.976342
MSTRG.3532,Ddb1,chr1,226657561,226683356,86.114463,100.946123,84.056231,88.844608,96.777883,100.777858
MSTRG.3533,Vwce,chr1,226687258,226717989,0.234026,0.298051,0.11851,0.14906,0.930416,1.259682
MSTRG.3534,LOC108348129,chr1,226722197,226733821,0,0,0,0.009327,0.039563,0.236324
MSTRG.3535,Cd6,chr1,226848399,226887259,0.188164,0.105365,0.118992,0.192766,0.116969,0.256454
MSTRG.3536,Slc15a3,chr1,226896387,226912644,1.71712,1.969261,1.66023,2.790547,1.143337,1.499789
MSTRG.3537,Tmem109,chr1,226912562,226935759,251.723419,310.095689,241.956063,246.731109,333.04066,341.96033
MSTRG.3538,Zp1,chr1,226966366,226972746,0,0,0,0,0,0
MSTRG.3539,Prpf19,chr1,226947065,226958147,171.714344,196.790687,195.250408,194.560267,160.779183,165.156177
MSTRG.354,,chr1,36952097,36957410,6.653884,8.962537,6.013937,7.303857,8.472472,7.809589
MSTRG.3540,Ms4a10,chr1,227016795,227030220,0,0,0,0,0,0
MSTRG.3541,Ms4a15,chr1,227033796,227048718,0.05309,0,0,0,0,0
MSTRG.3542,Ptgdr2,chr1,226976455,226995641,0.081567,0.108416,0.040116,0.092633,0.125977,0.188278
MSTRG.3543,Ccdc86,chr1,226996435,227002242,103.708145,118.47744,121.362869,126.728256,80.997421,83.566132
MSTRG.3544,Ms4a18,chr1,227050349,227071485,0,0,0,0.024773,0,0
MSTRG.3545,LOC100911030,chr1,227093975,227108899,0,0,0,0.164002,0,0
MSTRG.3546,LOC100910973,chr1,227110936,227113844,10.419533,10.87348,17.216213,20.590002,9.392299,9.033294
MSTRG.3547,Ms4a8,chr1,227136154,227149748,0.293173,0.153949,0.113312,0.08941,0.73067,0.965794
MSTRG.3548,Ms4a12,chr1,227403937,227417504,0.211924,0.171927,0.229009,0.180984,0.098725,0.09745
MSTRG.3549,Ms4a5,chr1,227449923,227457760,0,0,0,0,0,0
MSTRG.355,Papd7,chr1,36400056,36433238,8.717544,10.639264,8.612322,9.478863,11.01874,13.2422
MSTRG.3550,Ms4a1,chr1,227429241,227441492,0,0,0,0,0,0
MSTRG.3551,Ms4a14,chr1,227471441,227486953,0.038656,0.025303,0.023571,0.053652,0,0
MSTRG.3552,LOC102557108,chr1,227157087,227321873,0,0.045329,0,0,0.294388,0.325566
MSTRG.3553,LOC100911366,chr1,227171578,227176506,0,0,0.01071,0.16719,0,0.154638
MSTRG.3554,LOC100911403,chr1,227217708,227232337,6.388915,6.084995,7.681113,6.388622,3.156206,2.920033
MSTRG.3555,Ms4a6bl,chr1,227240419,227252244,3.040264,3.218225,4.147085,3.754577,1.231815,0.995951
MSTRG.3556,LOC103690088,chr1,227277842,227290363,0.310795,0.067976,0.041616,0.313374,0,0
MSTRG.3557,LOC100912336,chr1,227330033,227361341,0.253775,0.197611,0.213926,0,1.160653,0.933514
MSTRG.3558,Ms4a13+AC0-ps1,chr1,227365517,227395001,0,0,0,0,0,0
MSTRG.3559,Ms4a4a,chr1,227574789,227606958,2.21088,2.750548,2.503574,2.07557,0.851583,0.815291
MSTRG.356,Adcy2,chr1,37043071,37698390,0.28454,0.316918,0.334037,0.439086,0.453303,0.535264
MSTRG.3560,Ms4a7,chr1,227490777,227506819,1.239793,0.718452,1.759888,0.934928,0,0.164808
MSTRG.3561,Ms4a4c,chr1,227640732,227663127,0,0,0,0,0,0
MSTRG.3562,Ms4a6c,chr1,227668494,227679008,0.782453,0.612014,0.968199,0.908335,0.378569,0.285692
MSTRG.3563,LOC690862,chr1,227732711,227750533,0,0,0,0,0,0
MSTRG.3564,LOC100912573,chr1,227757444,227769336,3.984356,3.338545,2.774344,2.646689,1.315693,0.654984
MSTRG.3565,,chr1,227917050,227918931,0,0,0,0,0,0
MSTRG.3566,Ms4a6b,chr1,227798183,227818296,0.784235,0.998213,1.038459,0.641534,0.494426,0.354684
MSTRG.3567,,chr1,227834025,227844485,0,0,0,0,0,0
MSTRG.3568,Ms4a6a,chr1,227919284,227932637,1.271261,1.113889,1.245726,1.667193,0.404338,0.620386
MSTRG.3569,,chr1,227957363,227965312,0,0,0,0,0,0
MSTRG.357,LOC100362709,chr1,37558941,37559784,6.696913,6.754243,7.989943,9.247258,8.748675,9.43283
MSTRG.3570,,chr1,227979307,227994210,0,0,0,0,0,0
MSTRG.3571,Olr1874,chr1,228225398,228226959,0,0.024749,0,0,0,0
MSTRG.3572,,chr1,228262242,228263198,0,0,0,0,0,0
MSTRG.3573,Olr319,chr1,228317412,228318341,0.051125,0,0,0.035664,0,0
MSTRG.3574,Patl1,chr1,228337756,228369719,15.451263,19.713522,15.798724,17.257145,16.659231,17.634897
MSTRG.3575,Oosp2,chr1,227998369,228014956,0,0,0,0,0,0
MSTRG.3576,Oosp1,chr1,228032363,228058901,0.01755,0.086395,0.045008,0.044931,0.078612,0.151858
MSTRG.3577,Gif,chr1,228118048,228132296,0.08837,0,0,0.124663,0,0.069967
MSTRG.3578,Stx3,chr1,228137781,228195004,27.887223,30.868619,24.700092,30.052506,21.349779,20.876651
MSTRG.3579,Mrpl16,chr1,228142778,228147590,14.887218,16.808945,14.142154,16.869459,11.931244,13.198149
MSTRG.358,RGD1308544,chr1,37702041,37726162,0,0,0,0,0,0
MSTRG.3580,LOC103691293,chr1,228188644,228191563,0.089929,0,0,0,0.028808,0
MSTRG.3581,,chr1,228474340,228475272,0,0,0,0,0,0
MSTRG.3582,LOC103691294,chr1,228382255,228395447,1.733809,2.19939,0.975926,1.193805,0.909979,1.525175
MSTRG.3583,Osbp,chr1,228395237,228425366,45.596658,61.938347,48.210654,50.742216,47.119362,47.809971
MSTRG.3584,,chr1,228557640,228558593,0,0,0,0,0,0
MSTRG.3585,,chr1,228545913,228546857,0,0,0,0,0,0
MSTRG.3586,Olr322,chr1,228504037,228541239,0.101174,0,0,0,0,0
MSTRG.3587,Olr323,chr1,228523504,228524439,0,0,0.03336,0,0,0
MSTRG.3588,,chr1,228628274,228629212,0,0,0,0,0,0
MSTRG.3589,,chr1,228684408,228685364,0,0,0,0,0,0
MSTRG.359,Fastkd3,chr1,37734399,37743146,7.732677,8.157509,6.521103,8.468131,7.167854,7.269166
MSTRG.3590,Pfpl,chr1,228686168,228692950,0,0.007354,0.012199,0,0,0
MSTRG.3591,LOC691074,chr1,228966245,228970914,0,0,0,0,0,0
MSTRG.3592,Mpeg1,chr1,228722452,228766414,8.302526,7.914613,6.510651,7.960884,6.252061,4.903925
MSTRG.3593,Dtx4,chr1,228729842,228763504,0.618088,0.714745,0.474918,0.686441,0.508357,0.680936
